Run   2:,Pupil H1 ,Pupil V1 ,Pupil D1 ,P-CR H1  ,P-CR V1  ,Dig Inp 1A
131475,  222.00,  150.50,  150.00,    2.30,   -4.40,   14.00
131476,  222.40,  151.10,  148.00,    2.30,   -4.10,   14.00
131477,  226.70,  154.20,  150.00,    4.30,   -2.20,   14.00
131478,  234.60,  157.10,  149.00,    8.00,   -0.60,   14.00
131479,  242.50,  158.00,  149.00,   11.80,   -1.00,   14.00
131480,  247.80,  161.60,  147.00,   14.10,    1.10,   14.00
131481,  250.00,  161.80,  148.00,   14.60,    0.30,   14.00
131482,  252.50,  162.80,  148.00,   16.10,    1.00,   14.00
131483,  252.60,  163.10,  147.00,   16.20,    1.10,   14.00
131484,  252.90,  163.00,  147.00,   16.10,    1.00,   14.00
131485,  253.10,  163.00,  147.00,   16.30,    1.10,   14.00
131486,  253.00,  163.00,  148.00,   16.00,    1.20,   14.00
131487,  253.00,  163.00,  146.00,   15.80,    1.20,   14.00
131488,  253.10,  162.90,  147.00,   15.90,    1.10,   14.00
131489,  253.10,  162.90,  146.00,   15.80,    1.10,   14.00
131490,  253.30,  162.90,  146.00,   15.80,    1.10,   14.00
131491,  253.50,  162.80,  146.00,   15.80,    1.10,   14.00
131492,  253.50,  162.70,  145.00,   15.80,    1.20,   14.00
131493,  253.30,  162.60,  146.00,   15.50,    1.10,   14.00
131494,  253.50,  162.60,  145.00,   15.80,    1.10,   14.00
131495,  253.70,  162.60,  145.00,   15.80,    1.10,   14.00
131496,  253.60,  162.60,  145.00,   15.70,    1.10,   14.00
131497,  253.70,  162.60,  145.00,   15.60,    1.10,   14.00
131498,  253.90,  162.60,  144.00,   16.00,    1.10,   14.00
131499,  253.70,  162.60,  144.00,   15.60,    1.10,   14.00
131500,  253.70,  162.50,  144.00,   15.60,    1.00,   14.00
131501,  253.70,  162.50,  143.00,   15.60,    1.00,   14.00
131502,  253.80,  162.50,  144.00,   15.70,    1.00,   14.00
131503,  253.80,  162.50,  145.00,   15.70,    1.00,   14.00
131504,  253.60,  162.40,  144.00,   15.50,    1.00,   14.00
131505,  253.80,  162.50,  144.00,   15.60,    1.00,   14.00
131506,  253.80,  162.40,  145.00,   15.50,    1.00,   14.00
131507,  253.60,  162.30,  146.00,   15.50,    0.90,   14.00
131508,  253.70,  162.30,  145.00,   15.50,    0.90,   14.00
131509,  253.70,  162.40,  145.00,   15.50,    0.90,   14.00
131510,  253.80,  162.50,  148.00,   15.50,    1.00,   14.00
131511,  253.70,  162.50,  146.00,   15.40,    1.00,   14.00
131512,  253.60,  162.40,  147.00,   15.30,    1.00,   14.00
131513,  253.80,  162.30,  148.00,   15.50,    0.90,   14.00
131514,  253.80,  162.40,  148.00,   15.50,    1.00,   14.00
131515,  254.00,  162.50,  148.00,   15.60,    1.00,   14.00
131516,  253.80,  162.50,  148.00,   15.50,    1.00,   14.00
131517,  253.90,  162.60,  150.00,   15.40,    1.10,   14.00
131518,  254.10,  162.50,  149.00,   15.80,    1.10,   14.00
131519,  254.00,  162.50,  150.00,   15.60,    1.10,   14.00
131520,  254.00,  162.50,  152.00,   15.60,    1.10,   14.00
131521,  254.00,  162.70,  151.00,   15.60,    1.30,   14.00
131522,  254.10,  162.60,  151.00,   15.80,    1.20,   14.00
131523,  254.10,  162.50,  151.00,   15.90,    1.20,   14.00
131524,  254.00,  162.10,  153.00,   16.20,    1.10,   14.00
131525,  252.20,  157.50,  153.00,   15.60,   -1.00,   14.00
131526,  249.50,  154.60,  155.00,   14.60,   -2.90,   14.00
131527,  246.30,  149.50,  154.00,   13.20,   -4.00,   14.00
131528,  242.50,  145.90,  155.00,   11.80,   -6.60,   14.00
131529,  238.30,  142.30,  155.00,   10.00,   -8.30,   14.00
131530,  234.80,  141.80,  156.00,    8.60,   -7.80,   14.00
131531,  231.30,  138.50,  155.00,    6.40,  -10.20,   14.00
131532,  228.60,  138.30,  156.00,    5.70,   -9.60,   14.00
131533,  227.80,  137.60,  155.00,    5.10,  -10.00,   14.00
131534,  227.80,  137.50,  157.00,    5.10,  -10.00,   14.00
131535,  228.00,  137.50,  156.00,    5.10,  -10.00,   14.00
131536,  228.10,  137.50,  157.00,    5.10,  -10.00,   14.00
131537,  228.10,  137.50,  158.00,    5.00,  -10.00,   14.00
131538,  228.10,  137.50,  158.00,    5.00,  -10.10,   14.00
131539,  228.30,  137.50,  158.00,    5.00,  -10.10,   14.00
131540,  228.80,  137.50,  157.00,    5.50,  -10.00,   14.00
131541,  228.60,  137.60,  157.00,    5.10,  -10.00,   14.00
131542,  228.50,  137.60,  158.00,    5.10,   -9.90,   14.00
131543,  228.70,  137.70,  158.00,    5.20,   -9.80,   14.00
131544,  228.70,  137.70,  158.00,    5.00,   -9.80,   14.00
131545,  228.70,  137.70,  157.00,    5.00,   -9.80,   14.00
131546,  228.80,  137.60,  156.00,    5.00,  -10.00,   14.00
131547,  228.80,  137.60,  155.00,    5.00,  -10.00,   14.00
131548,  228.80,  137.70,  154.00,    5.00,  -10.00,   14.00
131549,  228.80,  137.60,  155.00,    5.00,  -10.10,   14.00
131550,  229.00,  137.50,  154.00,    5.10,  -10.10,   14.00
131551,  228.70,  137.50,  153.00,    4.90,  -10.20,   14.00
131552,  228.60,  137.50,  151.00,    4.50,  -10.30,   14.00
131553,  228.80,  137.50,  150.00,    5.00,  -10.30,   14.00
131554,  228.70,  137.50,  149.00,    4.80,  -10.30,   14.00
131555,  228.90,  137.30,  149.00,    5.00,  -10.50,   14.00
131556,  228.80,  137.30,  149.00,    4.80,  -10.50,   14.00
131557,  228.90,  137.40,  147.00,    5.10,  -10.50,   14.00
131558,  228.80,  137.40,  148.00,    4.70,  -10.40,   14.00
131559,  229.00,  137.30,  146.00,    4.80,  -10.50,   14.00
131560,  229.00,  137.30,  146.00,    5.00,  -10.50,   14.00
131561,  229.00,  137.40,  147.00,    5.10,  -10.50,   14.00
131562,  228.80,  137.40,  146.00,    4.80,  -10.50,   14.00
131563,  228.90,  137.30,  146.00,    5.10,  -10.60,   14.00
131564,  229.00,  137.30,  145.00,    4.70,  -10.60,   14.00
131565,  228.90,  137.30,  146.00,    4.80,  -10.60,   14.00
131566,  229.00,  137.30,  144.00,    4.80,  -10.60,   14.00
131567,  229.10,  137.30,  145.00,    4.90,  -10.60,   14.00
131568,  229.00,  137.30,  146.00,    4.80,  -10.60,   14.00
131569,  229.00,  137.30,  145.00,    4.80,  -10.60,   14.00
131570,  228.80,  137.30,  145.00,    4.50,  -10.60,   14.00
131571,  229.10,  137.30,  145.00,    4.80,  -10.60,   14.00
131572,  229.10,  137.30,  145.00,    4.80,  -10.70,   14.00
131573,  229.20,  137.30,  145.00,    5.00,  -10.70,   14.00
131574,  229.00,  137.30,  145.00,    4.80,  -10.60,   14.00
131575,  229.00,  137.30,  146.00,    4.80,  -10.60,   14.00
131576,  229.00,  137.20,  146.00,    4.60,  -10.60,   14.00
131577,  229.00,  137.20,  147.00,    4.80,  -10.60,   14.00
131578,  229.20,  137.30,  146.00,    4.90,  -10.50,   14.00
131579,  229.00,  137.20,  146.00,    4.80,  -10.60,   14.00
131580,  229.20,  137.30,  145.00,    4.80,  -10.50,   14.00
131581,  228.10,  137.30,  147.00,    4.70,  -10.50,   14.00
131582,  222.10,  136.00,  147.00,    2.00,  -11.00,   14.00
131583,  215.80,  132.40,  146.00,   -0.30,  -13.50,   14.00
131584,  208.50,  131.90,  146.00,   -3.40,  -12.90,   14.00
131585,  201.30,  128.80,  147.00,   -6.40,  -14.80,   14.00
131586,  194.20,  128.30,  144.00,   -9.30,  -14.40,   14.00
131587,  187.30,  125.70,  144.00,  -12.50,  -16.10,   14.00
131588,  184.30,  125.60,  143.00,  -13.50,  -15.50,   14.00
131589,  183.60,  125.00,  142.00,  -13.80,  -15.80,   14.00
131590,  183.30,  124.90,  142.00,  -14.30,  -15.90,   14.00
131591,  183.60,  124.90,  142.00,  -13.90,  -15.90,   14.00
131592,  183.80,  124.80,  143.00,  -14.00,  -16.00,   14.00
131593,  184.30,  124.80,  141.00,  -13.30,  -16.10,   14.00
131594,  184.00,  124.80,  141.00,  -13.60,  -16.10,   14.00
131595,  184.00,  124.80,  140.00,  -13.60,  -16.10,   14.00
131596,  184.10,  124.90,  141.00,  -13.70,  -16.10,   14.00
131597,  184.40,  124.90,  141.00,  -13.60,  -16.10,   14.00
131598,  183.60,  124.90,  141.00,  -14.30,  -16.20,   14.00
131599,  184.20,  125.10,  143.00,  -14.00,  -16.10,   14.00
131600,  184.00,  125.10,  140.00,  -14.20,  -16.10,   14.00
131601,  184.40,  125.10,  140.00,  -13.80,  -16.10,   14.00
131602,  183.80,  125.40,  141.00,  -14.60,  -15.80,   14.00
131603,  184.60,  125.30,  141.00,  -13.70,  -15.90,   14.00
131604,  184.10,  125.00,  141.00,  -14.20,  -16.30,   14.00
131605,  184.10,  125.00,  141.00,  -14.30,  -16.20,   14.00
131606,  184.40,  125.00,  141.00,  -14.10,  -16.10,   14.00
131607,  184.60,  125.10,  141.00,  -13.80,  -16.10,   14.00
131608,  184.60,  125.10,  140.00,  -13.80,  -16.00,   14.00
131609,  184.60,  125.10,  140.00,  -13.80,  -16.10,   14.00
131610,  184.80,  125.10,  142.00,  -13.80,  -16.10,   14.00
131611,  184.90,  125.10,  141.00,  -13.60,  -16.10,   14.00
131612,  184.60,  125.10,  142.00,  -14.00,  -16.10,   14.00
131613,  185.10,  125.10,  143.00,  -13.30,  -16.10,   14.00
131614,  184.60,  125.10,  143.00,  -14.00,  -16.10,   14.00
131615,  184.80,  125.10,  145.00,  -13.80,  -16.00,   14.00
131616,  184.80,  125.50,  143.00,  -13.80,  -15.70,   14.00
131617,  185.10,  125.40,  144.00,  -13.50,  -15.80,   14.00
131618,  185.00,  125.10,  142.00,  -13.80,  -16.00,   14.00
131619,  185.20,  125.20,  144.00,  -13.50,  -16.00,   14.00
131620,  185.10,  125.10,  145.00,  -13.50,  -16.10,   14.00
131621,  185.50,  125.10,  146.00,  -13.40,  -16.10,   14.00
131622,  185.20,  125.20,  146.00,  -13.50,  -16.00,   14.00
131623,  185.60,  125.20,  147.00,  -13.30,  -16.00,   14.00
131624,  185.70,  125.30,  146.00,  -13.10,  -15.90,   14.00
131625,  185.40,  125.30,  148.00,  -13.60,  -15.90,   14.00
131626,  186.10,  125.30,  147.00,  -13.10,  -15.80,   14.00
131627,  187.70,  126.40,  147.00,  -12.60,  -15.50,   14.00
131628,  193.30,  131.80,  147.00,  -10.10,  -13.10,   14.00
131629,  200.60,  135.10,  149.00,   -7.10,  -10.50,   14.00
131630,  209.10,  138.80,  151.00,   -3.00,   -9.80,   14.00
131631,  216.50,  141.10,  149.00,    0.00,   -7.90,   14.00
131632,  222.80,  143.50,  148.00,    2.80,   -7.00,   14.00
131633,  228.30,  144.20,  149.00,    5.40,   -7.20,   14.00
131634,  231.80,  145.60,  150.00,    6.80,   -6.30,   14.00
131635,  235.10,  146.40,  150.00,    8.50,   -6.00,   14.00
131636,  237.00,  147.00,  149.00,    9.40,   -5.80,   14.00
131637,  237.90,  147.20,  149.00,    9.40,   -5.60,   14.00
131638,  238.10,  147.30,  148.00,    9.60,   -5.50,   14.00
131639,  238.30,  147.30,  148.00,    9.60,   -5.50,   14.00
131640,  238.50,  147.20,  148.00,    9.80,   -5.50,   14.00
131641,  238.50,  147.10,  148.00,    9.50,   -5.60,   14.00
131642,  238.90,  147.00,  146.00,    9.40,   -5.60,   14.00
131643,  238.80,  146.80,  146.00,    9.20,   -5.80,   14.00
131644,  239.00,  146.80,  146.00,    9.40,   -5.80,   14.00
131645,  239.00,  146.80,  145.00,    9.30,   -5.80,   14.00
131646,  239.10,  146.80,  145.00,    9.30,   -5.70,   14.00
131647,  239.30,  146.80,  144.00,    9.60,   -5.80,   14.00
131648,  239.20,  146.70,  144.00,    9.30,   -5.80,   14.00
131649,  239.00,  146.70,  145.00,    9.20,   -5.80,   14.00
131650,  239.20,  146.80,  144.00,    9.20,   -5.80,   14.00
131651,  239.30,  146.70,  144.00,    9.50,   -5.80,   14.00
131652,  239.30,  146.80,  144.00,    9.30,   -5.80,   14.00
131653,  239.50,  146.80,  144.00,    9.60,   -5.70,   14.00
131654,  239.60,  146.80,  142.00,    9.60,   -5.80,   14.00
131655,  239.50,  146.80,  143.00,    9.50,   -5.80,   14.00
131656,  239.40,  146.90,  143.00,    9.10,   -5.60,   14.00
131657,  239.50,  146.90,  143.00,    9.10,   -5.60,   14.00
131658,  239.60,  146.80,  143.00,    9.30,   -5.80,   14.00
131659,  239.40,  146.80,  144.00,    9.10,   -5.80,   14.00
131660,  239.60,  146.90,  144.00,    9.20,   -5.60,   14.00
131661,  239.70,  147.00,  145.00,    9.30,   -5.60,   14.00
131662,  239.70,  147.00,  145.00,    9.30,   -5.60,   14.00
131663,  239.60,  146.90,  145.00,    9.20,   -5.60,   14.00
131664,  239.70,  147.10,  145.00,    9.10,   -5.50,   14.00
131665,  239.90,  147.10,  146.00,    9.50,   -5.50,   14.00
131666,  240.00,  146.90,  146.00,    9.50,   -5.60,   14.00
131667,  240.00,  147.00,  146.00,    9.50,   -5.60,   14.00
131668,  239.90,  147.00,  146.00,    9.30,   -5.60,   14.00
131669,  240.10,  147.00,  146.00,    9.60,   -5.60,   14.00
131670,  240.10,  147.00,  147.00,    9.50,   -5.60,   14.00
131671,  240.10,  147.00,  145.00,    9.50,   -5.50,   14.00
131672,  240.30,  146.90,  147.00,    9.50,   -5.60,   14.00
131673,  240.50,  146.90,  146.00,    9.90,   -5.60,   14.00
131674,  240.60,  146.90,  146.00,    9.90,   -5.60,   14.00
131675,  240.30,  146.80,  145.00,    9.60,   -5.70,   14.00
131676,  240.50,  146.80,  146.00,    9.70,   -5.70,   14.00
131677,  240.60,  146.90,  145.00,    9.90,   -5.60,   14.00
131678,  240.70,  147.00,  146.00,    9.80,   -5.60,   14.00
131679,  240.80,  147.00,  145.00,   10.10,   -5.60,   14.00
131680,  240.60,  147.00,  145.00,    9.60,   -5.60,   14.00
131681,  240.70,  147.00,  145.00,   10.00,   -5.60,   14.00
131682,  240.90,  147.00,  145.00,    9.90,   -5.60,   14.00
131683,  240.80,  147.00,  144.00,   10.10,   -5.60,   14.00
131684,  241.00,  147.00,  145.00,   10.00,   -5.60,   14.00
131685,  241.00,  147.00,  144.00,   10.20,   -5.60,   14.00
131686,  241.10,  147.00,  144.00,   10.00,   -5.60,   14.00
131687,  241.50,  146.60,  144.00,   10.00,   -5.80,   14.00
131688,  245.80,  143.00,  145.00,   12.30,   -8.30,   14.00
131689,  253.50,  137.40,  145.00,   16.10,  -10.00,   14.00
131690,  260.50,  133.80,  147.00,   19.10,  -12.50,   14.00
131691,  266.50,  130.20,  144.00,   21.90,  -13.10,   14.00
131692,  270.50,  129.50,  144.00,   23.50,  -13.50,   14.00
131693,  273.70,  128.10,  143.00,   24.90,  -14.30,   14.00
131694,  275.20,  127.70,  143.00,   25.60,  -14.60,   14.00
131695,  275.80,  127.50,  142.00,   26.00,  -14.80,   14.00
131696,  276.10,  127.50,  143.00,   26.00,  -14.80,   14.00
131697,  276.20,  127.60,  141.00,   26.00,  -14.80,   14.00
131698,  276.40,  127.50,  141.00,   25.80,  -15.00,   14.00
131699,  276.30,  127.50,  142.00,   25.80,  -15.00,   14.00
131700,  276.50,  127.50,  141.00,   26.00,  -15.00,   14.00
131701,  276.60,  127.30,  141.00,   26.00,  -15.10,   14.00
131702,  276.60,  127.30,  141.00,   26.00,  -15.10,   14.00
131703,  276.60,  127.40,  141.00,   26.00,  -15.10,   14.00
131704,  276.70,  127.30,  141.00,   26.00,  -15.20,   14.00
131705,  276.80,  127.30,  141.00,   26.10,  -15.20,   14.00
131706,  276.80,  127.30,  141.00,   26.00,  -15.30,   14.00
131707,  276.80,  127.30,  143.00,   26.00,  -15.40,   14.00
131708,  276.70,  127.20,  140.00,   25.90,  -15.40,   14.00
131709,  276.70,  127.30,  141.00,   25.80,  -15.30,   14.00
131710,  277.00,  127.40,  141.00,   26.20,  -15.30,   14.00
131711,  276.90,  127.40,  140.00,   26.00,  -15.30,   14.00
131712,  276.80,  127.40,  140.00,   26.00,  -15.30,   14.00
131713,  276.90,  127.40,  140.00,   25.90,  -15.30,   14.00
131714,  276.80,  127.50,  141.00,   25.90,  -15.30,   14.00
131715,  277.00,  127.50,  140.00,   25.90,  -15.10,   14.00
131716,  277.00,  127.50,  141.00,   26.10,  -15.20,   14.00
131717,  277.00,  127.30,  142.00,   26.00,  -15.30,   14.00
131718,  277.00,  127.30,  142.00,   25.90,  -15.30,   14.00
131719,  277.00,  127.30,  142.00,   26.00,  -15.30,   14.00
131720,  277.00,  127.30,  141.00,   25.80,  -15.40,   14.00
131721,  277.10,  127.30,  142.00,   26.10,  -15.40,   14.00
131722,  277.10,  127.30,  143.00,   26.00,  -15.30,   14.00
131723,  276.90,  127.40,  142.00,   25.80,  -15.30,   14.00
131724,  277.10,  127.50,  144.00,   26.00,  -15.20,   14.00
131725,  277.10,  127.50,  144.00,   26.00,  -15.20,   14.00
131726,  277.10,  127.50,  145.00,   26.00,  -15.20,   14.00
131727,  277.00,  127.40,  146.00,   25.90,  -15.30,   14.00
131728,  277.30,  127.40,  146.00,   26.10,  -15.30,   14.00
131729,  277.20,  127.40,  146.00,   26.10,  -15.30,   14.00
131730,  276.80,  127.60,  147.00,   26.10,  -15.20,   14.00
131731,  273.80,  128.80,  148.00,   25.00,  -14.50,   14.00
131732,  268.20,  133.10,  148.00,   22.10,  -12.90,   14.00
131733,  262.80,  135.90,  148.00,   19.80,  -10.80,   14.00
131734,  257.30,  140.20,  150.00,   17.70,   -9.30,   14.00
131735,  251.00,  142.50,  151.00,   15.30,   -7.50,   14.00
131736,  244.90,  143.30,  149.00,   12.80,   -7.80,   14.00
131737,  238.00,  144.10,  150.00,    9.50,   -7.40,   14.00
131738,  231.60,  145.10,  150.00,    6.80,   -6.80,   14.00
131739,  225.60,  146.10,  150.00,    4.10,   -6.30,   14.00
131740,  220.30,  146.90,  149.00,    1.80,   -6.00,   14.00
131741,  216.40,  147.60,  150.00,    0.00,   -5.60,   14.00
131742,  212.80,  147.90,  151.00,   -1.30,   -5.30,   14.00
131743,  209.30,  147.80,  150.00,   -2.90,   -5.50,   14.00
131744,  206.10,  147.90,  149.00,   -4.30,   -5.30,   14.00
131745,  205.30,  147.90,  149.00,   -4.50,   -5.10,   14.00
131746,  205.50,  148.00,  149.00,   -4.50,   -5.10,   14.00
131747,  205.40,  148.00,  149.00,   -4.60,   -5.10,   14.00
131748,  205.50,  147.80,  149.00,   -4.60,   -5.20,   14.00
131749,  205.80,  147.80,  150.00,   -4.40,   -5.20,   14.00
131750,  205.80,  147.80,  149.00,   -4.60,   -5.20,   14.00
131751,  206.10,  147.80,  148.00,   -4.30,   -5.20,   14.00
131752,  206.00,  147.80,  148.00,   -4.50,   -5.20,   14.00
131753,  205.80,  147.80,  147.00,   -4.60,   -5.10,   14.00
131754,  206.20,  147.80,  147.00,   -4.30,   -5.10,   14.00
131755,  206.10,  147.70,  148.00,   -4.40,   -5.20,   14.00
131756,  206.40,  147.60,  148.00,   -4.20,   -5.30,   14.00
131757,  206.60,  147.60,  148.00,   -4.20,   -5.30,   14.00
131758,  206.50,  147.60,  148.00,   -4.10,   -5.30,   14.00
131759,  206.50,  147.60,  148.00,   -4.20,   -5.40,   14.00
131760,  206.50,  147.80,  148.00,   -4.30,   -5.20,   14.00
131761,  206.60,  147.80,  148.00,   -4.30,   -5.10,   14.00
131762,  206.60,  147.70,  148.00,   -4.30,   -5.30,   14.00
131763,  206.70,  147.70,  149.00,   -4.10,   -5.30,   14.00
131764,  206.80,  147.70,  149.00,   -4.10,   -5.30,   14.00
131765,  206.80,  147.70,  150.00,   -4.20,   -5.30,   14.00
131766,  206.80,  147.70,  149.00,   -4.10,   -5.30,   14.00
131767,  207.00,  147.60,  150.00,   -4.10,   -5.40,   14.00
131768,  207.10,  147.60,  150.00,   -4.00,   -5.40,   14.00
131769,  207.00,  147.70,  150.00,   -4.00,   -5.40,   14.00
131770,  207.10,  147.70,  150.00,   -4.00,   -5.40,   14.00
131771,  207.20,  147.80,  151.00,   -3.80,   -5.30,   14.00
131772,  207.10,  147.80,  151.00,   -4.10,   -5.30,   14.00
131773,  207.00,  147.80,  151.00,   -4.10,   -5.30,   14.00
131774,  207.30,  147.80,  150.00,   -4.00,   -5.30,   14.00
131775,  207.30,  147.80,  153.00,   -3.80,   -5.30,   14.00
131776,  207.30,  147.80,  152.00,   -4.00,   -5.30,   14.00
131777,  207.40,  147.80,  152.00,   -3.80,   -5.10,   14.00
131778,  207.10,  147.80,  154.00,   -3.70,   -5.10,   14.00
131779,  203.20,  146.10,  153.00,   -5.30,   -6.50,   14.00
131780,  197.00,  143.70,  152.00,   -8.10,   -7.70,   14.00
131781,  190.00,  141.10,  150.00,  -11.00,   -8.80,   14.00
131782,  184.00,  140.70,  150.00,  -13.70,   -8.00,   14.00
131783,  178.80,  137.60,  149.00,  -15.80,  -10.10,   14.00
131784,  174.30,  136.80,  149.00,  -17.70,   -9.90,   14.00
131785,  171.00,  135.10,  147.00,  -19.30,  -10.90,   14.00
131786,  169.60,  134.10,  147.00,  -19.80,  -11.40,   14.00
131787,  169.30,  133.60,  147.00,  -20.10,  -11.60,   14.00
131788,  169.60,  133.50,  145.00,  -19.80,  -11.80,   14.00
131789,  169.50,  133.40,  146.00,  -20.00,  -12.00,   14.00
131790,  169.60,  133.40,  144.00,  -19.80,  -12.00,   14.00
131791,  169.70,  133.30,  143.00,  -19.80,  -12.10,   14.00
131792,  169.80,  133.20,  143.00,  -19.70,  -12.20,   14.00
131793,  170.00,  133.20,  142.00,  -19.60,  -12.20,   14.00
131794,  169.80,  133.20,  142.00,  -20.00,  -12.20,   14.00
131795,  169.90,  133.20,  143.00,  -19.90,  -12.20,   14.00
131796,  169.90,  133.30,  141.00,  -19.90,  -12.10,   14.00
131797,  169.80,  133.30,  142.00,  -20.00,  -12.10,   14.00
131798,  170.10,  133.20,  140.00,  -19.60,  -12.20,   14.00
131799,  170.00,  133.10,  140.00,  -19.80,  -12.30,   14.00
131800,  170.10,  133.20,  140.00,  -19.70,  -12.20,   14.00
131801,  170.00,  133.30,  140.00,  -19.80,  -12.10,   14.00
131802,  169.90,  133.30,  141.00,  -20.00,  -12.10,   14.00
131803,  170.20,  133.30,  139.00,  -19.70,  -12.10,   14.00
131804,  170.10,  133.20,  138.00,  -19.80,  -12.20,   14.00
131805,  170.10,  133.20,  140.00,  -20.00,  -12.30,   14.00
131806,  170.20,  133.20,  140.00,  -19.70,  -12.30,   14.00
131807,  170.20,  133.10,  140.00,  -19.80,  -12.30,   14.00
131808,  170.30,  133.10,  141.00,  -19.60,  -12.30,   14.00
131809,  170.10,  133.30,  140.00,  -19.80,  -12.20,   14.00
