time_s	task	event	info	record_time_s
94.7432	Fixation	Fixation	Out	94.7472
94.6250	CT-Shaped Checkerboard RH	DecideNewState	PREFIXATION	94.7474
94.7584	CT-Shaped Checkerboard RH	NewState	INIT_TRIAL	94.7602
94.7584	CT-Shaped Checkerboard RH	NewState	PREFIXATION	94.7602
94.7584	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	94.7603
94.7684	Fixation	Fixation	In	94.7687
95.1527	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	95.1530
95.1717	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	95.1735
95.1717	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	95.1736
96.0073	n/a	Hand_Removed	Left	96.0074
96.0607	n/a	Hand_Inserted	Left	96.0607
96.1664	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	96.1666
96.1664	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	96.1672
96.1664	CT-Shaped Checkerboard RH	ResponseReward	0.0475	96.1674
96.1664	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	96.1678
96.1850	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	96.1869
96.1850	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	96.1870
96.1850	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	96.1871
96.1940	Fixation	Fixation	Out	96.1942
96.1940	Fixation	Fixation	Out	96.1977
96.2159	Fixation	Reward	Auto	96.2636
96.2159	Fixation	TaskReward	0.0475	96.2639
97.1668	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	97.1671
97.1668	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	97.1676
97.1668	CT-Shaped Checkerboard RH	ResponseReward	0.0475	97.1678
97.1668	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	97.1682
97.1849	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	97.1868
97.1849	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	97.1869
97.1849	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	97.1870
97.2203	Fixation	Reward	Auto	97.2680
97.2203	Fixation	TaskReward	0.0475	97.2683
97.6595	Fixation	Fixation	In	97.6597
98.2199	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	98.2201
98.2199	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	98.2209
98.2382	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	98.2401
98.2382	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	98.2402
98.2382	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	98.2403
99.2335	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	99.2338
99.2335	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	99.2343
99.2335	CT-Shaped Checkerboard RH	ResponseReward	0.0475	99.2345
99.2335	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	99.2349
99.2515	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	99.2534
99.2515	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	99.2535
99.2515	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	99.2536
99.2867	Fixation	Reward	Auto	99.3344
99.2867	Fixation	TaskReward	0.0475	99.3348
100.2862	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	100.2865
100.2862	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	100.2870
100.2862	CT-Shaped Checkerboard RH	ResponseReward	0.0475	100.2873
100.2862	CT-Shaped Checkerboard RH	DecideNewState	TRIAL_END	100.2884
100.3048	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	100.3067
100.3048	CT-Shaped Checkerboard RH	NewState	TRIAL_END	100.3068
100.3048	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	100.3069
100.3397	Fixation	Reward	Auto	100.3874
100.3397	Fixation	TaskReward	0.0475	100.3877
100.3048	CT-Shaped Checkerboard RH	TrialCompleted	n/a	100.3879
100.3048	CT-Shaped Checkerboard RH	DecideNewState	INIT_TRIAL	100.3896
100.3048	CT-Shaped Checkerboard RH	NewStimulus	4	100.3951
100.3048	CT-Shaped Checkerboard RH	CombinedStim	BlankL+CurveSegUR	100.3951
100.4156	Fixation	Fixation	Out	100.4159
100.4156	Fixation	Fixation	Out	100.4193
100.3048	CT-Shaped Checkerboard RH	DecideNewState	PREFIXATION	100.4195
100.4248	CT-Shaped Checkerboard RH	NewState	INIT_TRIAL	100.4266
100.4248	CT-Shaped Checkerboard RH	NewState	PREFIXATION	100.4266
100.4248	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	100.4267
100.4349	Fixation	Fixation	In	100.4351
100.8326	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	100.8329
100.8514	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	100.8532
100.8514	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	100.8533
101.8330	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	101.8333
101.8330	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	101.8338
101.8330	CT-Shaped Checkerboard RH	ResponseReward	0.0475	101.8340
101.8330	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	101.8344
101.8514	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	101.8533
101.8514	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	101.8534
101.8514	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	101.8535
101.8868	Fixation	Reward	Auto	101.9345
101.8868	Fixation	TaskReward	0.0475	101.9349
102.8699	Fixation	Fixation	Out	102.8701
102.8699	Fixation	Fixation	Out	102.8739
102.8742	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	102.8745
102.8742	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	102.8750
102.8742	CT-Shaped Checkerboard RH	ResponseReward	0.0475	102.8753
102.8742	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	102.8756
102.8913	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	102.8933
102.8913	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	102.8934
102.8913	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	102.8935
